STATE,YEAR,Pupose,Total No. of cases reported,Male upto 10 years,Female upto 10 years,Male 10-15 years,Female 10-15 years,Male 15-18 years,Female 15-18 years,Male 18-30 years,Female 18-30 years,Male 30-50 years,Female 30-50 years,Male above 50 years,Female above 50 years,Total Male,Total Female,Grand Total
Madhya Pradesh,2004.0,For Revenge,-0.2393707771878006,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.14645251426768088,-0.22102860901179616,-0.13319346947819088,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.15782317989194836,-0.21745900315667602,-0.23983501992285236
Madhya Pradesh,2004.0,For Selling body parts,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Madhya Pradesh,2004.0,For Slavery,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Madhya Pradesh,2004.0,For unlawful activity,-0.24266198645945578,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.12704557419059373,-0.22753645591390592,-0.17204691645712314,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.15782317989194836,-0.2212090749395586,-0.24309001379991227
Madhya Pradesh,2004.0,Others,1.1396459076357315,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,0.4132284435536896,0.4828958231774224,1.3284749315909434,0.7876876608152159,3.285909864667847,0.590403484777912,0.738187504601563,0.5257366489516372,1.6120569880801063,0.6938084400837927,1.124007414565246
Madhya Pradesh,2005.0,For Adoption,-0.2393707771878006,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,0.036236603377570065,-0.10697017248729422,-0.13073581930394768,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.1987086442422631,-0.23983501992285236
Madhya Pradesh,2005.0,For Begging,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Madhya Pradesh,2005.0,For Illicit intercourse,-0.10772240632159226,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,0.11078701158937924,-0.10697017248729422,-0.03982742782522618,-0.20467333449894237,-0.051824589556942524,-0.2109003634360554,-0.08775867284384181,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.04870577292695958,-0.10963526484045633
Madhya Pradesh,2005.0,For marriage,0.909261258619867,-0.08835272519677301,0.3076165101616411,-0.060334812301996235,0.14806221569528383,-0.10697017248729422,0.9147106827013495,-0.20467333449894237,0.865781823640533,-0.2109003634360554,1.9216106830724662,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,1.1100664079837599,0.896157843171053
Madhya Pradesh,2005.0,For Prostitution,-0.2558268235460766,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.13073581930394768,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.21745900315667602,-0.2561099893081519
Madhya Pradesh,2005.0,For Ransom,0.007469918186340008,0.06671308135454639,-0.1074060831911942,-0.020945583059055885,-0.15013941715195286,0.11597209153027027,-0.14209936823878785,0.571604268584544,-0.1884893745012474,0.5661685761425896,-0.037524438945934116,0.5700747877814071,-0.041908810802807485,0.49582574577954913,-0.17995828532785013,0.004289520856640191
Madhya Pradesh,2005.0,For Revenge,-0.23607956791614537,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.1852663944218552,-0.22102860901179616,-0.016633128541394152,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.1477670425739253,-0.21745900315667602,-0.23658002604579245
Madhya Pradesh,2005.0,For Selling body parts,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Madhya Pradesh,2005.0,For Slavery,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Madhya Pradesh,2005.0,For unlawful activity,-0.22291473082952454,-0.010819821921113316,0.030934781259750885,-0.020945583059055885,-0.11286421304604828,-0.03265608448143939,-0.13073581930394768,-0.14645251426768088,-0.22753645591390592,-0.13319346947819088,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.12765476793787922,-0.20995885959091085,-0.22356005053755285
Madhya Pradesh,2005.0,Others,0.8598931195450389,0.4543775977328449,1.2760025613182566,0.37294670937034763,0.5580894608602343,2.5683369957234796,0.062444512588335506,0.9403361300492001,0.254044214842216,1.3820909627001667,1.268565642399666,0.738187504601563,0.5257366489516372,1.3908219670835993,0.45755391776218973,0.8473329350151545
Madhya Pradesh,2006.0,For Adoption,-0.245953195731111,-0.08835272519677301,-0.1074060831911942,-0.020945583059055885,-0.15013941715195286,-0.10697017248729422,-0.10800872143426729,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.1980477291640405,-0.20995885959091085,-0.24634500767697215
Madhya Pradesh,2006.0,For Begging,-0.2558268235460766,-0.010819821921113316,0.030934781259750885,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.1980477291640405,-0.21745900315667602,-0.25285499543109197
Madhya Pradesh,2006.0,For Illicit intercourse,-0.1274696619515235,-0.08835272519677301,0.030934781259750885,-0.060334812301996235,-0.0383138048342391,-0.10697017248729422,0.016990316848974757,-0.20467333449894237,-0.11039521167593033,-0.2109003634360554,-0.06264155589488796,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.0712062036242551,-0.12916522810281575
Madhya Pradesh,2006.0,For marriage,0.9586293976946951,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,1.3408687470842306,-0.10697017248729422,0.9942555252452308,-0.20467333449894237,1.1195878528228134,-0.2109003634360554,0.4145836661352351,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,1.1663174847269988,0.9449827513269515
Madhya Pradesh,2006.0,For Prostitution,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Madhya Pradesh,2006.0,For Ransom,-0.1208872434082131,-0.08835272519677301,-0.1074060831911942,0.05783287542682482,-0.15013941715195286,0.19028617953612512,-0.14209936823878785,0.18346546704280087,-0.22102860901179616,0.21648755333219932,-0.11287578979279565,0.06573663732093936,-0.041908810802807485,0.18408548892083496,-0.20995885959091085,-0.12265524034869593
Madhya Pradesh,2006.0,For Revenge,-0.2393707771878006,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.03265608448143939,-0.14209936823878785,-0.1852663944218552,-0.22753645591390592,-0.09434002249925864,-0.16311002369070335,0.06573663732093936,-0.041908810802807485,-0.1477670425739253,-0.2212090749395586,-0.23983501992285236
Madhya Pradesh,2006.0,For Selling body parts,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Madhya Pradesh,2006.0,For Slavery,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Madhya Pradesh,2006.0,For unlawful activity,-0.22949714937283494,-0.010819821921113316,0.030934781259750885,0.018443646183884464,-0.15013941715195286,-0.03265608448143939,-0.14209936823878785,-0.16585945434476804,-0.22753645591390592,-0.13319346947819088,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.12765476793787922,-0.21745900315667602,-0.23007003829167266
Madhya Pradesh,2006.0,Others,0.8401458639151076,0.3768446944571852,0.3076165101616411,0.25477902164152655,0.222612623907093,0.8591129715888186,0.062444512588335506,1.0373708304346358,0.7226091917941184,1.420944409679099,0.3894665491862813,0.40196207096125114,-0.041908810802807485,1.1595308087690697,0.5250552098540763,0.831057965629855
Madhya Pradesh,2007.0,For Adoption,-0.23278835864449016,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.07391807462974673,-0.20467333449894237,-0.2145207621096864,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.19120850067649792,-0.23332503216873254
Madhya Pradesh,2007.0,For Begging,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Madhya Pradesh,2007.0,For Illicit intercourse,-0.058354267246764145,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,0.11078701158937924,-0.10697017248729422,0.062444512588335506,-0.20467333449894237,-0.006269661242174237,-0.2109003634360554,-0.08775867284384181,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,0.011295375599161816,-0.05755536280749792
Madhya Pradesh,2007.0,For marriage,1.162684372537318,-0.08835272519677301,1.5526842902201468,-0.060334812301996235,1.6390703799314672,-0.10697017248729422,1.005619074180071,-0.20467333449894237,1.399425269613533,-0.2109003634360554,0.5150521339310505,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,1.4213223659630148,1.1663223349670246
Madhya Pradesh,2007.0,For Prostitution,-0.2558268235460766,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.11286421304604828,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.21745900315667602,-0.2561099893081519
Madhya Pradesh,2007.0,For Ransom,-0.061645476518419354,0.14424598463020608,-0.1074060831911942,0.21538979239858622,-0.15013941715195286,0.11597209153027027,-0.14209936823878785,0.5327903884303697,-0.22753645591390592,0.7992892580161831,-0.16311002369070335,0.906300221421719,-0.041908810802807485,0.6265555309138486,-0.2212090749395586,0.010799508610759992
Madhya Pradesh,2007.0,For Revenge,-0.2558268235460766,-0.08835272519677301,-0.1074060831911942,-0.020945583059055885,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.1980477291640405,-0.2212090749395586,-0.2561099893081519
Madhya Pradesh,2007.0,For Selling body parts,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Madhya Pradesh,2007.0,For Slavery,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Madhya Pradesh,2007.0,For unlawful activity,-0.22949714937283494,0.3768446944571852,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.16585945434476804,-0.22753645591390592,-0.17204691645712314,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.11759863061985619,-0.2212090749395586,-0.23007003829167266
Madhya Pradesh,2007.0,Others,0.8928052122615909,0.686976307559824,1.1376616968673114,0.25477902164152655,1.117217522448803,0.710484795577109,0.07380806152317569,1.5807651525930766,0.572928713045594,1.1878237278055055,0.11317826274778897,0.40196207096125114,0.14730634244867408,1.4008781044016225,0.5175550662883112,0.9026678309251728
Madhya Pradesh,2008.0,For Adoption,-0.22620594010117975,-0.010819821921113316,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.06255452569490655,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,0.23384935414109523,-0.041908810802807485,-0.17793545452799442,-0.1949585724593805,-0.22681504441461275
Madhya Pradesh,2008.0,For Begging,-0.2525356142744214,-0.010819821921113316,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.03265608448143939,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.18799159184601746,-0.2212090749395586,-0.25285499543109197
Madhya Pradesh,2008.0,For Illicit intercourse,-0.04189822088848811,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,0.14806221569528383,-0.10697017248729422,0.13062580619737663,-0.20467333449894237,0.039285267072594054,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,0.05254616521087028,-0.021750430159839015
Madhya Pradesh,2008.0,For marriage,1.370030556651596,-0.08835272519677301,0.44595737461258617,-0.060334812301996235,1.6763455840373718,-0.10697017248729422,0.8919835848316692,-0.20467333449894237,1.8614823996633254,-0.2109003634360554,0.5401692508800043,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,1.6275763140215571,1.3453469982053192
Madhya Pradesh,2008.0,For Prostitution,-0.245953195731111,-0.08835272519677301,0.3076165101616411,-0.060334812301996235,-0.07558900894014368,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.20245871602514567,-0.24309001379991227
Madhya Pradesh,2008.0,For Ransom,-0.13405208049483391,0.29931179118152546,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,0.19028617953612512,-0.13073581930394768,0.14465158688862653,-0.22102860901179616,0.44960823520579285,-0.16311002369070335,0.40196207096125114,-0.041908810802807485,0.26453458746501923,-0.21370893137379343,-0.09987028320927663
Madhya Pradesh,2008.0,For Revenge,-0.2525356142744214,-0.010819821921113316,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.17204691645712314,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.18799159184601746,-0.2212090749395586,-0.25285499543109197
Madhya Pradesh,2008.0,For Selling body parts,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Madhya Pradesh,2008.0,For Slavery,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Madhya Pradesh,2008.0,For unlawful activity,-0.2064586844712485,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.11286421304604828,-0.10697017248729422,-0.10800872143426729,-0.16585945434476804,-0.19499722140335715,-0.016633128541394152,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.13771090525590227,-0.18745842889361533,-0.20728508115225336
Madhya Pradesh,2008.0,Others,0.7117887023205545,0.3768446944571852,-0.1074060831911942,0.2941682508844669,0.14806221569528383,0.6361707075712542,0.13062580619737663,1.3478818716680308,0.5273737847308257,1.2266771747844378,-0.037524438945934116,-0.10237607949921654,-0.041908810802807485,1.219867632677208,0.3525519078414773,0.7008582105474589
Madhya Pradesh,2009.0,For Adoption,-0.18342021956966204,-0.010819821921113316,-0.1074060831911942,-0.020945583059055885,-0.15013941715195286,-0.03265608448143939,0.08517161045801587,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.17793545452799442,-0.14620763928190686,-0.18450012401283405
Madhya Pradesh,2009.0,For Begging,-0.2558268235460766,-0.08835272519677301,-0.1074060831911942,-0.020945583059055885,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.1980477291640405,-0.2212090749395586,-0.2561099893081519
Madhya Pradesh,2009.0,For Illicit intercourse,-0.032024593073522484,-0.08835272519677301,0.030934781259750885,-0.060334812301996235,0.4462638485425205,-0.10697017248729422,0.19880709980641775,-0.20467333449894237,-0.08436382406749131,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,0.03754587807933993,-0.03477040566807862
Madhya Pradesh,2009.0,For marriage,1.6135800427540814,-0.08835272519677301,0.3076165101616411,-0.060334812301996235,2.608225686684986,-0.10697017248729422,1.9033394400324457,-0.20467333449894237,1.7313254616211302,-0.2109003634360554,0.11317826274778897,-0.10237607949921654,0.14730634244867408,-0.20810386648206353,1.9163318413035162,1.5959815267389317
Madhya Pradesh,2009.0,For Prostitution,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Madhya Pradesh,2009.0,For Ransom,-0.0813927321483506,0.29931179118152546,-0.1074060831911942,0.018443646183884464,-0.07558900894014368,0.11597209153027027,-0.11937227036910748,0.37753486781367246,-0.22753645591390592,0.9935564929108444,-0.16311002369070335,0.23384935414109523,-0.041908810802807485,0.5259941577336182,-0.20620878780802826,-0.008730454651599412
Madhya Pradesh,2009.0,For Revenge,-0.2558268235460766,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.13073581930394768,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.21745900315667602,-0.2561099893081519
Madhya Pradesh,2009.0,For Selling body parts,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Madhya Pradesh,2009.0,For Slavery,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Madhya Pradesh,2009.0,For unlawful activity,-0.21962352155786932,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.07558900894014368,-0.10697017248729422,-0.05119097676006636,-0.20467333449894237,-0.22102860901179616,-0.17204691645712314,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.1980477291640405,-0.17995828532785013,-0.22030505666049296
Madhya Pradesh,2009.0,Others,0.751283213580417,0.4543775977328449,1.4143434257692016,0.45172516785622835,0.1853374198011884,1.082055235606383,0.11926225726253643,1.1926263510513333,0.3842011528844111,1.0712633868687087,0.5652863678289582,0.738187504601563,-0.041908810802807485,1.2600921819493,0.4013028410189509,0.7561931064574773
Madhya Pradesh,2010.0,For Adoption,-0.18342021956966204,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.07558900894014368,-0.10697017248729422,-0.08528162356458692,-0.20467333449894237,-0.12341090548014984,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.1349574239332591,-0.18450012401283405
Madhya Pradesh,2010.0,For Begging,-0.2558268235460766,-0.08835272519677301,0.030934781259750885,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.21745900315667602,-0.2561099893081519
Madhya Pradesh,2010.0,For Illicit intercourse,0.0008874996430295926,-0.08835272519677301,0.16927564571069598,-0.060334812301996235,0.33443823622480673,-0.10697017248729422,0.09653515939285606,-0.20467333449894237,0.019761726366264786,-0.2109003634360554,-0.037524438945934116,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,0.0750465959081658,-0.0022204668974796105
Madhya Pradesh,2010.0,For marriage,1.955865807006223,-0.08835272519677301,0.16927564571069598,-0.060334812301996235,3.13007854416765,-0.10697017248729422,1.926066537902126,-0.20467333449894237,2.3040159890067886,-0.2109003634360554,0.21364673054360436,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,2.3138394502890702,1.941010877707281
Madhya Pradesh,2010.0,For Prostitution,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Madhya Pradesh,2010.0,For Ransom,-0.12417845267986831,0.06671308135454639,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.03265608448143939,-0.14209936823878785,0.41634874796784677,-0.22753645591390592,0.3330478942689961,-0.16311002369070335,0.06573663732093936,-0.041908810802807485,0.2947029994190884,-0.2212090749395586,-0.09661528933221673
Madhya Pradesh,2010.0,For Revenge,-0.24266198645945578,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,0.04165800352441544,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.09434002249925864,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.15782317989194836,-0.2212090749395586,-0.24309001379991227
Madhya Pradesh,2010.0,For Selling body parts,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Madhya Pradesh,2010.0,For Slavery,-0.2591180328177318,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.2212090749395586,-0.2593649831852118
Madhya Pradesh,2010.0,For unlawful activity,-0.2558268235460766,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22102860901179616,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.21745900315667602,-0.2561099893081519
Madhya Pradesh,2010.0,Others,0.9322997235214534,0.5319105010085046,0.5842982390635313,0.412335938613288,1.3781439511901352,0.8591129715888186,0.4828958231774224,0.7656736693554157,0.7226091917941184,0.5661685761425896,0.1885296135946505,0.906300221421719,-0.041908810802807485,0.8880151011824476,0.7575596603927968,0.9449827513269515
Madhya Pradesh,2011.0,For Adoption,-0.2558268235460766,-0.08835272519677301,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.13073581930394768,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.21745900315667602,-0.2561099893081519
Madhya Pradesh,2011.0,For Begging,-0.2558268235460766,-0.08835272519677301,0.030934781259750885,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.21745900315667602,-0.2561099893081519
Madhya Pradesh,2011.0,For Illicit intercourse,0.09304135924937541,-0.08835272519677301,0.030934781259750885,-0.060334812301996235,1.1544927265547076,-0.10697017248729422,0.31244258915481965,-0.20467333449894237,-0.025793201948503503,-0.2109003634360554,-0.11287578979279565,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,0.18754874939464342,0.09542934941431741
Madhya Pradesh,2011.0,For marriage,2.051310875884224,-0.08835272519677301,0.030934781259750885,-0.060334812301996235,2.8691521154263184,-0.10697017248729422,2.0624291251202083,-0.20467333449894237,2.453696467755313,-0.2109003634360554,0.2889980813904659,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,2.426341603775548,2.038660694019078
Madhya Pradesh,2011.0,For Prostitution,-0.2525356142744214,-0.08835272519677301,0.16927564571069598,-0.060334812301996235,-0.15013941715195286,-0.10697017248729422,-0.14209936823878785,-0.20467333449894237,-0.22753645591390592,-0.2109003634360554,-0.16311002369070335,-0.10237607949921654,-0.041908810802807485,-0.20810386648206353,-0.21370893137379343,-0.25285499543109197
Madhya Pradesh,2011.0,For Ransom,-0.0846839414200058,0.3768446944571852,-0.1074060831911942,-0.060334812301996235,-0.15013941715195286,-0.03265608448143939,-0.14209936823878785,0.37753486781367246,-0.22102860901179616,1.110116833847641,-0.16311002369070335,0.40196207096125114,-0.041908810802807485,0.5360502950516413,-0.21745900315667602,-0.015240442405719213
